,estimated_f2b,departure_time,log_likelihood,trips_number,gradient,asymptotic_confidence
136,0.059236358642578125,2020-04-02 13:04:12,-136.80074083387655,24,0.009024245855957291,0.00011102869443725475
137,0.03992280578613282,2020-04-02 13:07:47,-174.91639793227114,29,0.0007312414784704151,-9.21662686166911e-05
138,0.038924354553222656,2020-04-02 13:12:29,-188.75488720994045,33,-7.48352114356976e-05,4.2909914338508666e-05
139,0.0,2020-04-02 13:15:29,-195.9020072457541,29,-11.008194696030642,0.0004561428284327959
140,0.0,2020-04-02 13:21:02,-259.35541326725405,43,-5.105369946622426,-2.875587664829614e-07
141,0.0,2020-04-02 13:23:47,-160.4944020605219,23,-18.73413959920818,-5.905934966456286e-05
142,0.0,2020-04-02 13:26:46,-176.57552974238683,26,-12.25513339904047,0.002877880920611033
143,0.030692848205566406,2020-04-02 13:31:50,-265.42246490925146,43,-0.004005480676206874,2.1152804739800758e-05
144,0.0,2020-04-02 13:37:24,-194.24361575658648,35,-26.08249170957308,0.0006353418717079772
145,0.03692745208740235,2020-04-02 13:41:12,-166.26870330350764,31,-0.0030212012363461938,4.277162572913824e-05
146,0.0,2020-04-02 13:43:34,-82.57127508561437,16,-8.417917340407712,0.006886448319416449
147,0.0,2020-04-02 13:48:42,-189.85065521133947,36,-3.478200170466226,4.3250355567317046e-05
148,0.0,2020-04-02 13:51:49,-118.77002888796501,23,-18.87676563464403,0.0022947215647566538
149,0.0,2020-04-02 13:54:47,-76.58711081616276,15,-10.479528633369098,0.005959116424462038
150,0.056553497314453124,2020-04-02 14:00:01,-150.09248674849434,27,0.005041720008530112,0.0001378809347758913
151,0.07598899841308593,2020-04-02 14:04:13,-174.24768095606692,32,0.0053796693511882765,8.578951141895645e-05
152,0.0,2020-04-02 14:07:49,-106.07649003560888,18,-15.998907413632319,0.003472670349252275
153,0.06350454711914064,2020-04-02 14:12:52,-167.03679597111824,29,-0.003963032331981753,0.00010671810929528217
