,estimated_f2b,log_likelihood,trips_number,gradient,hessian_eigenvalues,asymptotic_confidence
254,0.10928109169006348,-349.87421132385447,63.0,-4.824226815177898e-05,-382.43205591519364,6.817698514529566e-07
255,0.026349935531616207,-278.229710190897,51.0,0.0006353291655047943,-294.65251357790277,7.897459792877687e-08
256,0.0,-232.19029691610993,42.0,-16.19955820582599,-101.03698748293361,4.671999110282664e-06
257,0.04439240455627441,-279.83034727311474,54.0,-5.338178868830035e-05,-125.95717857603823,2.2197047348764858e-07
258,0.25637017250061034,-228.4067314874546,42.0,8.954811036984902e-06,-129.06744194415418,2.2962956365261296e-06
259,0.06875304222106933,-194.16725776689188,35.0,0.00010229617505985722,-38.07756148692478,8.496832066129727e-07
260,0.04297053337097167,-188.5769942105573,32.0,-1.827213574778726e-05,-89.92851450414675,2.96906173660072e-07
261,0.10887700080871582,-176.49262426910502,35.0,-5.2771477995761096e-05,-39.79644098604671,5.569655412327921e-07
262,0.0,-142.95340489823218,27.0,-2.74880796495572,-60.539307019261365,6.075005787038796e-07
263,0.2006207370758057,-140.36355854440882,24.0,4.790557218684044e-05,-13.830785098907226,1.4444012007882059e-06
264,0.14284140586853028,-211.64770767270574,38.0,-0.00028603525001669183,-162.12827231142398,6.864834484007665e-07
265,0.36669075965881337,-175.6973894561919,31.0,3.27647145380686e-05,-139.83053683727647,2.173400236076565e-06
266,0.0404175853729248,-212.49072197271653,37.0,-0.0005605659681340303,-294.7649966185419,1.818306045102735e-07
267,0.048240709304809566,-216.4869969416864,39.0,-0.00020354051696153827,-690.8361940766159,2.2578864736281362e-07
268,0.09285498619079588,-274.20546942603977,42.0,7.032111115279349e-05,-121.67203104568154,2.396502368778153e-07
269,0.1380357456207275,-206.96421669581224,30.0,9.877727244289591e-05,-387.3359105824863,6.876825860772985e-07
270,0.24133383750915527,-264.06165966173296,45.0,-0.00017016189492435885,-377.42449425920984,3.941375540478863e-07
271,0.0,-145.81087665827937,22.0,-10.947310852973036,-217.46107118813,6.3223293540784835e-06
272,0.24384902000427244,-324.5584653123466,54.0,1.7418253741130485e-05,-334.4962697032213,4.031450864809167e-07
273,0.03828005790710448,-202.25544868630956,32.0,-0.000475492413571097,-216.90161163369322,1.2657740727059122e-07
274,0.0,-185.5523886490549,35.0,-26.34827091338352,-127.15628326778382,3.2255755440454203e-06
275,0.11574843406677247,-317.56976140955805,59.0,-0.006256197406436792,-210.96848016394736,2.758063687361679e-07
276,0.4528244304656982,-208.98122811388163,35.0,-1.7711562391831137e-05,-27.109305161302682,2.3395491609571792e-06
277,0.07397789955139158,-146.21813087586705,23.0,9.024400920876197e-05,-37.14753525876437,4.1449075724410324e-07
278,0.0,-121.40126490636109,22.0,-8.330216797050316,-32.09795763949831,2.5273174569380074e-06
279,0.3525626850128173,-89.60566515416808,15.0,9.656717332295462e-06,-138.11870106146586,5.213112199183859e-06
280,0.10794985771179197,-97.6770459917877,19.0,8.617193178750426e-05,-16.34124235413789,9.680031015300586e-07
281,0.0010961437225341798,-78.25347044547429,14.0,5.796826825887891e-05,-139.98761529337517,6.246492718835108e-07
282,0.1649984264373779,-137.67508308537708,25.0,-0.00010541619373793942,-143.3901666447303,6.564033112084306e-07
283,0.08754704475402832,-87.43543822693898,15.0,7.18941151742758e-05,-133.21527551219472,6.098288660346626e-07
284,0.0,-68.49452860030176,13.0,-7.426967118214974,-563.426336245719,1.0528209906174227e-05
285,0.0,-55.60796308206366,11.0,-9.999988289531963,-8.305605477321064,8.744336640954116e-06
286,0.0,-28.021307029115086,5.0,3.588956055335194,-12.723048751098009,6.872815552312446e-06
287,0.0,-84.90961128297403,16.0,-8.181781533412114,-9.999976598233431,9.406404491807315e-06
288,0.0,-101.83892228100738,20.0,-16.26671943069109,-9.296129912813264,4.98944558163575e-06
289,0.10146174430847167,-94.66752081206683,14.0,6.260263576596259e-05,-17.525626948748922,8.076204321224695e-07
290,0.05000058174133301,-125.83477472293556,20.0,-0.0002449397061587977,-34.017919388307405,8.047161830019197e-07
291,0.18344498634338374,-103.68542688615732,16.0,-1.3863117416912374e-05,-82.21336378149903,1.0635626837610438e-06
292,0.07850975990295411,-93.75857328472821,15.0,7.794626367108037e-05,-108.31216376607941,1.9207404868992417e-06
293,0.0,-78.34807466456688,9.0,-3.853838102189877,-19.93825225147973,4.4008576522099996e-06
294,0.0,-74.85817002212968,13.0,-6.684886744633008,-8.452498918413001,1.0330084585154498e-05
295,0.11714953422546386,-82.96252407526337,14.0,-5.738604073646236e-05,-107.87207881408924,8.106190490282314e-07
296,0.0,-47.633020213928326,7.0,-5.999976500977001,-5.999989686042732,1.4573885376310326e-05
297,0.6284547901153563,-23.791837902500106,4.0,-1.0107198972875153e-05,-10.141322783530368,8.18549371314657e-06
298,0.07692360877990721,-78.5142517349152,14.0,-6.077221070643901e-05,-16.20064548462084,4.776200489818139e-07
299,0.40729434013366694,-52.98073841286117,8.0,1.0230681958337527e-05,-40.48535909246325,5.087735456158983e-06
300,0.07796027183532714,-80.70322399779793,14.0,0.00015078702431478574,-183.0810120620642,4.893748871380145e-07
301,0.1944007587432861,-62.810020961977514,11.0,4.084124048508997e-06,-10.999999949106865,2.906614207816585e-06
302,0.0,-61.56514569175621,11.0,-10.999999974553429,-178.6833861788982,7.949378395391343e-06
303,0.0,-23.914749541007527,5.0,-1.9879048476505785,-2.0000761704239904,4.3719915890102874e-05
304,0.0,-42.507097251138276,9.0,-9.0,-9.0,9.715906882748435e-06
305,0.0,-10.649120726787476,2.0,-2.0,-2.0,4.372158097236796e-05
